Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,Attrition
9623,0.8,0.7,3,238,2,0,0,technical,medium,No
9624,0.57,0.64,4,151,2,0,0,management,medium,No
9625,0.58,0.57,5,205,2,0,0,marketing,high,No
9626,0.91,1,4,211,3,0,0,marketing,low,No
9627,0.63,0.67,5,169,2,0,0,marketing,medium,No
9628,0.95,0.86,2,263,4,0,0,sales,medium,No
9629,0.87,0.67,5,143,3,0,0,sales,medium,No
9630,0.22,0.53,5,160,4,1,0,sales,medium,No
9631,0.95,0.65,5,142,2,1,0,sales,low,No
9632,0.18,0.5,4,169,4,0,0,sales,low,No
9633,0.87,0.63,5,214,3,0,0,sales,low,No
9634,0.23,0.84,5,131,5,0,0,sales,low,No
9635,0.93,0.69,3,213,4,0,0,sales,low,No
9636,0.58,0.75,4,244,4,0,0,sales,low,No
9637,0.68,0.55,4,169,3,1,0,sales,low,No
9638,0.76,0.71,4,156,3,0,0,sales,low,No
9639,0.68,0.84,5,161,3,0,0,sales,low,No
9640,0.99,0.47,3,152,5,0,0,sales,low,No
9641,0.64,0.55,3,201,2,0,0,sales,low,No
9642,0.61,0.83,5,269,5,1,0,sales,low,No
9643,0.51,0.5,5,242,2,0,0,sales,low,No
9644,0.69,0.66,3,113,4,0,0,sales,low,No
9645,0.85,0.6,3,251,2,0,0,sales,low,No
9646,0.55,0.89,6,99,3,0,0,sales,low,No
9647,0.56,0.89,4,263,3,0,0,accounting,low,No
9648,0.69,0.68,4,214,4,0,0,accounting,low,No
9649,0.61,0.46,4,172,3,0,0,accounting,low,No
9650,0.47,0.65,4,172,2,0,0,hr,low,No
9651,0.58,0.79,4,196,3,1,0,hr,low,No
9652,0.16,0.56,5,152,5,0,0,hr,medium,No
9653,0.53,0.64,2,109,3,0,0,hr,medium,No
9654,0.82,0.82,5,193,4,0,0,technical,medium,No
9655,0.68,0.61,4,227,3,0,0,technical,medium,No
9656,0.6,0.72,3,181,2,0,0,technical,medium,No
9657,0.93,0.44,5,190,5,0,0,technical,medium,No
9658,0.58,0.49,2,107,3,0,0,technical,medium,No
9659,0.61,0.96,4,161,3,1,0,technical,medium,No
9660,0.74,0.71,4,243,3,0,0,technical,medium,No
9661,0.88,0.91,3,157,2,0,0,technical,medium,No
9662,0.94,0.8,6,147,3,0,0,technical,medium,No
9663,0.44,0.46,3,121,3,0,0,technical,medium,No
9664,0.73,0.52,3,274,2,0,0,technical,high,No
9665,0.9,0.68,4,204,4,1,0,support,low,No
9666,0.97,0.49,3,199,2,0,0,support,medium,No
9667,0.86,0.96,5,246,3,0,0,support,medium,No
9668,0.81,0.98,3,141,3,0,0,support,medium,No
9669,0.24,0.76,6,213,4,0,0,support,medium,No
9670,0.92,0.97,4,199,3,0,0,support,low,No
9671,0.34,0.62,2,257,6,1,0,support,low,No
9672,0.95,0.53,4,143,3,0,0,support,low,No
9673,0.94,0.81,3,150,2,0,0,support,low,No
9674,0.54,0.82,3,284,2,1,0,support,low,No
9675,0.87,0.57,3,149,3,0,0,support,low,No
9676,0.54,0.74,4,160,6,0,0,technical,low,No
9677,0.75,0.49,4,208,4,0,0,technical,low,No
9678,0.88,1,3,248,3,0,0,technical,medium,No
9679,0.78,0.86,3,210,3,0,0,management,medium,No
9680,0.88,0.71,5,219,2,0,0,IT,medium,No
9681,0.51,0.94,4,155,3,0,0,IT,medium,No
9682,0.31,0.7,4,182,3,0,0,IT,medium,No
9683,0.22,1,6,244,3,0,0,IT,medium,No
9684,0.56,0.83,5,157,3,0,0,IT,medium,No
9685,0.38,0.63,2,182,2,0,0,product_mng,medium,No
9686,0.56,0.47,5,185,4,0,0,product_mng,medium,No
9687,0.55,0.9,4,206,3,0,0,product_mng,medium,No
9688,0.74,0.99,4,156,3,0,0,product_mng,medium,No
9689,0.64,0.92,5,211,2,1,0,IT,medium,No
9690,0.69,0.91,6,247,6,0,0,RandD,medium,No
9691,0.99,0.54,3,247,3,0,0,RandD,medium,No
9692,0.66,0.75,4,235,3,0,0,RandD,medium,No
9693,0.79,0.93,5,169,3,0,0,RandD,medium,No
9694,0.92,0.54,3,246,3,0,0,RandD,medium,No
9695,0.84,0.49,3,172,4,0,0,RandD,medium,No
9696,0.31,0.59,4,218,5,0,0,marketing,medium,No
9697,0.34,0.52,6,265,6,0,0,sales,medium,No
9698,0.88,0.96,5,173,4,0,0,accounting,medium,No
9699,0.8,0.84,3,195,3,0,0,support,medium,No
9700,0.75,0.92,3,160,3,1,0,technical,medium,No
9701,0.71,0.7,4,237,4,0,0,management,medium,No
9702,0.66,0.49,3,206,2,0,0,marketing,medium,No
9703,0.54,0.72,6,222,5,0,0,marketing,high,No
9704,0.47,0.4,3,113,3,0,0,marketing,high,No
9705,0.87,0.79,3,244,3,0,0,sales,high,No
9706,0.9,0.52,3,162,2,0,0,sales,high,No
9707,0.51,0.63,3,234,2,0,0,sales,high,No
9708,0.62,0.71,4,168,2,0,0,sales,high,No
9709,0.47,0.43,3,120,3,0,0,sales,high,No
9710,0.59,0.94,5,274,2,0,0,sales,high,No
9711,0.87,0.62,4,202,3,0,0,sales,high,No
9712,0.59,0.97,3,209,3,0,0,sales,high,No
9713,0.87,0.71,6,224,6,0,0,sales,high,No
9714,0.89,0.93,3,168,2,0,0,sales,high,No
9715,0.73,0.68,4,227,3,0,0,sales,low,No
9716,0.79,0.98,3,217,3,0,0,sales,low,No
9717,0.8,0.74,2,205,3,1,0,sales,low,No
9718,0.73,0.89,5,223,3,0,0,sales,low,No
9719,0.96,0.9,3,175,3,1,0,sales,low,No
9720,0.66,0.96,3,175,2,0,0,sales,low,No
9721,0.53,0.97,4,254,3,0,0,sales,low,No
9722,0.86,0.56,5,215,2,0,0,sales,low,No
9723,0.92,0.86,3,166,4,0,0,sales,low,No
9724,0.31,0.95,5,205,3,0,0,accounting,low,No
9725,0.69,0.73,4,233,2,0,0,accounting,low,No
9726,0.7,0.83,3,189,3,0,0,accounting,low,No
9727,0.63,0.74,4,202,3,0,0,hr,low,No
9728,0.24,0.53,6,165,5,0,0,hr,low,No
9729,0.13,0.94,4,213,5,1,0,hr,low,No
9730,0.47,0.41,2,140,3,0,0,hr,medium,No
9731,0.53,0.58,4,251,2,0,0,technical,medium,No
9732,0.96,0.96,5,243,3,0,0,technical,medium,No
9733,0.92,0.88,4,111,4,0,0,technical,medium,No
9734,0.56,0.59,3,178,2,0,0,technical,medium,No
9735,0.51,0.88,5,230,4,0,0,technical,medium,No
9736,0.22,0.85,6,172,6,1,0,technical,medium,No
9737,0.83,0.92,3,268,2,1,0,technical,medium,No
9738,0.85,0.48,2,208,4,0,0,technical,medium,No
9739,0.85,0.92,3,188,4,0,0,technical,medium,No
9740,0.85,0.9,5,247,2,0,0,technical,medium,No
9741,0.73,0.82,4,205,4,0,0,technical,medium,No
9742,0.18,0.52,3,213,4,0,0,support,high,No
9743,0.63,0.87,4,145,3,1,0,support,high,No
9744,0.5,0.48,2,106,2,0,0,support,high,No
9745,0.63,0.47,3,180,3,1,0,support,high,No
9746,0.15,0.95,4,251,5,0,0,support,high,No
9747,0.96,0.69,4,156,5,0,0,support,high,No
9748,0.96,0.91,5,179,2,0,0,support,high,No
9749,0.31,0.51,4,229,6,0,0,support,high,No
9750,0.59,0.49,4,149,4,0,0,support,low,No
9751,0.75,0.98,4,198,3,0,0,support,low,No
9752,0.96,0.51,3,241,6,1,0,support,low,No
9753,0.69,0.67,4,156,3,0,0,technical,low,No
9754,0.92,0.89,3,220,2,0,0,technical,low,No
9755,0.96,0.82,5,185,3,0,0,technical,low,No
9756,0.67,0.7,4,222,3,0,0,management,low,No
9757,0.49,0.56,3,221,3,1,0,IT,low,No
9758,0.85,0.65,4,280,3,1,0,IT,medium,No
9759,0.85,0.53,3,250,3,0,0,IT,medium,No
9760,0.91,0.77,4,167,3,1,0,IT,medium,No
9761,0.7,0.48,4,238,3,0,0,IT,medium,No
9762,0.98,0.99,4,132,2,0,0,product_mng,medium,No
9763,0.48,0.48,2,245,5,0,0,product_mng,medium,No
9764,0.39,0.6,2,161,2,0,0,product_mng,medium,No
9765,0.66,0.89,3,242,3,0,0,product_mng,medium,No
9766,0.6,0.61,3,104,5,0,0,IT,medium,No
9767,0.88,0.9,4,152,4,0,0,RandD,medium,No
9768,0.85,0.83,3,226,2,0,0,RandD,medium,No
9769,0.76,0.81,3,175,3,0,0,RandD,medium,No
9770,1,0.67,5,241,4,0,0,RandD,medium,No
9771,0.79,0.74,2,158,3,0,0,RandD,medium,No
9772,0.63,0.52,5,226,4,0,0,marketing,medium,No
9773,0.5,0.83,2,220,2,1,0,sales,medium,No
9774,0.83,0.74,4,233,3,0,0,accounting,medium,No
9775,0.71,0.81,3,141,3,0,0,support,medium,No
9776,0.94,0.87,4,157,3,0,0,technical,medium,No
9777,0.56,0.57,2,112,4,0,0,management,medium,No
9778,0.78,0.71,4,216,2,0,0,marketing,medium,No
9779,0.34,0.46,5,131,3,0,0,marketing,medium,No
9780,0.62,0.67,3,212,3,0,0,marketing,medium,No
9781,0.82,0.74,3,163,2,0,0,sales,high,No
9782,0.42,0.5,2,151,3,0,0,sales,low,No
9783,0.51,0.79,3,137,3,0,0,sales,medium,No
9784,0.63,0.78,2,158,5,1,0,sales,medium,No
9785,0.43,0.81,3,102,3,0,0,sales,medium,No
9786,0.5,0.49,5,256,3,0,0,sales,medium,No
9787,0.81,0.87,4,203,2,0,0,sales,medium,No
9788,0.63,0.7,5,177,2,1,0,sales,medium,No
9789,0.86,0.7,4,197,3,0,0,sales,medium,No
9790,0.92,0.91,3,202,2,0,0,sales,medium,No
9791,0.72,0.78,3,229,2,0,0,sales,medium,No
9792,0.78,0.63,4,181,2,0,0,sales,medium,No
9793,0.76,0.65,3,254,2,0,0,sales,low,No
9794,0.84,0.63,2,162,3,0,0,sales,low,No
9795,0.78,0.54,4,102,3,0,0,sales,low,No
9796,0.57,0.59,4,197,3,0,0,sales,low,No
9797,0.15,0.42,3,98,3,0,0,sales,low,No
9798,0.69,0.77,3,232,2,0,0,sales,low,No
9799,0.73,0.6,3,252,4,1,0,sales,low,No
9800,0.96,0.54,5,161,3,1,0,accounting,high,No
9801,0.91,0.78,4,169,4,0,0,accounting,low,No
9802,0.58,0.97,2,216,3,0,0,accounting,high,No
9803,0.84,0.56,3,266,3,0,0,hr,high,No
9804,0.51,0.58,3,141,3,0,0,hr,low,No
9805,0.71,0.95,4,249,3,0,0,hr,low,No
9806,0.63,0.82,5,268,3,0,0,hr,high,No
9807,0.66,0.51,3,192,3,0,0,technical,low,No
9808,0.5,0.8,6,201,5,0,0,technical,medium,No
9809,0.56,0.89,3,163,3,1,0,technical,high,No
9810,0.57,0.46,3,167,4,0,0,technical,medium,No
9811,0.7,0.65,5,202,3,1,0,technical,medium,No
9812,0.84,0.62,5,245,4,0,0,technical,medium,No
9813,0.33,0.59,3,243,2,0,0,technical,medium,No
9814,0.64,0.94,3,204,2,0,0,technical,high,No
9815,0.93,0.54,4,239,2,0,0,technical,medium,No
9816,1,0.58,4,229,2,1,0,technical,medium,No
9817,0.91,0.49,3,213,4,0,0,technical,medium,No
9818,0.56,0.59,5,254,4,0,0,support,high,No
9819,0.62,0.52,6,253,4,0,0,support,medium,No
9820,0.98,0.68,4,253,3,0,0,support,high,No
9821,0.96,0.85,5,211,4,0,0,support,low,No
9822,0.61,0.99,5,98,2,0,0,support,medium,No
9823,0.92,0.66,4,133,3,0,0,support,medium,No
9824,0.58,0.67,5,265,3,0,0,support,medium,No
9825,0.47,0.49,2,112,3,1,0,support,medium,No
9826,0.87,0.7,3,224,3,0,0,support,low,No
9827,0.8,0.64,5,180,2,0,0,support,low,No
9828,0.54,0.53,3,203,2,0,0,support,low,No
9829,0.14,0.83,6,275,6,0,0,technical,low,No
9830,0.98,0.76,5,168,3,0,0,technical,low,No
9831,0.13,0.58,4,203,4,0,0,technical,low,No
9832,0.64,0.81,3,209,3,0,0,management,low,No
9833,0.91,0.75,3,166,2,0,0,IT,low,No
9834,0.24,0.71,3,187,5,0,0,IT,low,No
9835,0.34,0.42,6,287,5,1,0,IT,low,No
9836,0.51,0.85,2,248,4,0,0,IT,high,No
9837,0.91,0.7,3,193,2,0,0,IT,low,No
9838,0.86,0.9,4,162,3,0,0,product_mng,low,No
9839,1,0.61,3,188,4,0,0,product_mng,low,No
9840,0.37,0.41,6,101,3,0,0,product_mng,low,No
9841,0.46,0.73,6,256,4,0,0,product_mng,high,No
9842,0.86,0.8,5,134,2,0,0,IT,low,No
9843,0.36,0.68,2,126,4,0,0,marketing,high,No
9844,0.52,0.93,2,243,3,0,0,accounting,high,No
9845,0.51,0.73,3,205,4,0,0,accounting,high,No
9846,0.69,0.94,5,259,2,0,0,IT,medium,No
9847,0.67,0.5,5,219,3,0,0,IT,medium,No
9848,0.6,0.99,5,161,3,0,0,management,high,No
9849,0.71,0.57,3,207,3,0,0,marketing,medium,No
9850,0.65,0.79,3,201,3,1,0,sales,high,No
9851,0.48,0.92,3,234,3,0,0,accounting,medium,No
9852,0.67,0.58,4,158,3,0,0,support,medium,No
9853,0.68,0.63,5,185,4,0,0,technical,medium,No
9854,0.74,0.85,3,176,3,0,0,management,medium,No
9855,0.9,0.77,5,163,3,0,0,marketing,medium,No
9856,0.67,0.83,3,171,3,1,0,marketing,medium,No
9857,0.64,0.66,5,163,4,0,0,marketing,medium,No
9858,0.54,0.87,4,163,3,0,0,sales,medium,No
9859,0.6,0.73,2,180,2,0,0,sales,high,No
9860,0.72,0.67,3,243,3,0,0,sales,low,No
9861,0.97,0.49,4,213,2,0,0,sales,medium,No
9862,0.99,0.89,3,273,2,0,0,sales,medium,No
9863,0.75,0.93,4,195,3,0,0,sales,medium,No
9864,0.84,0.98,4,246,3,0,0,sales,medium,No
9865,0.76,0.5,3,196,3,1,0,sales,medium,No
9866,0.96,0.51,5,205,2,1,0,sales,medium,No
9867,0.12,0.81,4,287,6,0,0,sales,medium,No
9868,0.54,0.79,3,211,3,0,0,sales,medium,No
9869,0.69,0.98,3,261,4,0,0,sales,medium,No
9870,0.77,0.71,5,204,3,0,0,sales,high,No
9871,0.96,0.86,2,163,3,0,0,sales,low,No
9872,0.53,0.62,4,162,2,0,0,sales,low,No
9873,0.54,0.72,4,259,2,1,0,sales,low,No
9874,0.89,0.64,4,151,5,0,0,sales,high,No
9875,0.52,0.84,2,266,2,0,0,sales,low,No
9876,0.29,0.65,5,110,5,1,0,sales,low,No
9877,0.93,0.6,4,271,3,0,0,accounting,low,No
9878,0.71,0.68,4,208,2,0,0,accounting,high,No
9879,0.23,0.5,2,150,6,0,0,accounting,low,No
9880,0.89,0.96,3,122,4,0,0,hr,low,No
9881,0.51,0.5,4,246,3,0,0,hr,low,No
9882,0.27,0.64,2,188,3,0,0,hr,low,No
9883,0.9,0.53,3,167,3,0,0,hr,low,No
9884,0.88,0.57,4,261,4,0,0,technical,low,No
9885,0.91,0.83,4,235,3,0,0,technical,low,No
9886,0.65,0.63,4,199,2,0,0,technical,medium,No
9887,0.68,0.5,4,166,4,1,0,technical,medium,No
9888,0.58,0.63,4,272,3,0,0,technical,medium,No
9889,0.68,0.62,3,158,3,0,0,technical,medium,No
9890,0.59,0.76,3,264,3,0,0,technical,medium,No
9891,0.56,0.57,5,274,3,0,0,technical,medium,No
9892,0.74,0.44,5,169,3,1,0,technical,medium,No
9893,0.5,0.91,4,148,2,0,0,technical,medium,No
9894,0.85,0.65,4,162,2,0,0,technical,medium,No
9895,0.57,0.48,5,221,3,0,0,support,medium,No
9896,0.89,0.58,3,167,3,0,0,support,medium,No
9897,0.76,0.66,5,206,2,0,0,support,medium,No
9898,0.96,0.7,3,169,3,0,0,support,high,No
9899,0.81,0.68,4,179,3,0,0,support,low,No
9900,0.79,0.85,4,100,6,0,0,support,medium,No
9901,0.63,0.66,3,177,2,1,0,support,medium,No
9902,0.92,0.82,5,252,3,0,0,support,medium,No
9903,0.77,0.74,4,202,4,0,0,support,medium,No
9904,0.73,0.87,4,263,2,0,0,support,low,No
9905,0.74,0.98,4,160,2,0,0,support,low,No
9906,0.8,0.74,5,229,3,1,0,technical,low,No
9907,0.82,0.85,5,195,4,0,0,technical,low,No
9908,0.48,0.81,3,212,2,0,0,technical,low,No
9909,0.79,0.54,6,190,4,0,0,management,low,No
9910,0.87,0.41,3,219,3,1,0,IT,low,No
9911,0.96,0.88,2,193,2,0,0,IT,low,No
9912,0.96,0.58,5,197,4,1,0,IT,low,No
9913,0.69,0.66,3,206,2,0,0,IT,low,No
9914,0.42,0.58,2,140,3,0,0,IT,low,No
9915,0.7,0.76,3,173,2,0,0,product_mng,low,No
9916,0.97,0.76,6,142,2,0,0,product_mng,low,No
9917,0.6,0.59,3,237,4,1,0,product_mng,low,No
9918,0.63,0.63,5,252,2,0,0,product_mng,low,No
9919,0.65,0.82,4,196,2,0,0,IT,low,No
9920,0.85,0.81,3,205,3,0,0,marketing,high,No
9921,0.54,0.83,3,201,3,0,0,accounting,high,No
9922,0.23,0.74,5,120,4,0,0,accounting,high,No
9923,0.95,0.73,2,187,2,0,0,IT,medium,No
9924,1,0.51,5,274,4,0,0,IT,medium,No
9925,0.77,0.93,3,227,3,0,0,management,high,No
9926,0.8,0.53,3,245,3,0,0,sales,medium,No
9927,0.88,0.56,4,243,4,0,0,accounting,medium,No
9928,0.73,0.68,3,132,2,0,0,support,medium,No
9929,0.54,0.9,3,206,3,0,0,technical,medium,No
9930,0.92,0.58,5,205,2,1,0,management,medium,No
9931,0.14,0.88,3,162,4,0,0,marketing,medium,No
9932,0.65,0.79,5,266,3,0,0,marketing,medium,No
9933,0.17,0.89,5,261,5,0,0,marketing,medium,No
9934,0.18,0.67,5,209,4,0,0,sales,medium,No
9935,0.58,0.5,5,184,4,0,0,sales,medium,No
9936,0.63,0.67,4,229,3,0,0,sales,medium,No
9937,0.68,0.81,3,180,2,1,0,sales,high,No
9938,0.91,0.98,5,135,3,0,0,sales,low,No
9939,0.95,0.94,3,174,3,0,0,sales,medium,No
9940,0.89,0.76,2,278,2,0,0,sales,medium,No
9941,0.76,0.76,3,197,2,0,0,sales,medium,No
9942,0.96,0.72,3,157,3,0,0,sales,medium,No
9943,0.78,0.63,4,156,3,0,0,sales,low,No
9944,0.98,0.9,3,186,4,0,0,sales,low,No
9945,0.76,0.42,3,217,2,0,0,sales,low,No
9946,0.63,0.49,5,192,2,0,0,sales,low,No
9947,0.39,0.37,3,127,3,0,0,sales,low,No
9948,0.91,0.67,3,257,2,0,0,sales,low,No
9949,0.8,0.8,4,229,4,0,0,sales,low,No
9950,0.89,0.64,4,274,2,1,0,sales,low,No
9951,0.75,0.41,5,196,4,0,0,sales,low,No
9952,0.94,0.85,3,137,3,0,0,sales,low,No
9953,0.5,0.75,4,239,2,0,0,accounting,low,No
9954,0.75,0.95,4,177,3,0,0,accounting,low,No
9955,0.84,0.78,5,164,3,0,0,accounting,low,No
9956,0.55,0.81,5,229,3,0,0,hr,low,No
9957,0.59,0.82,3,149,3,0,0,hr,low,No
9958,0.58,0.43,3,224,6,0,0,hr,low,No
9959,0.91,0.59,5,179,3,0,0,hr,low,No
9960,0.43,0.92,5,151,4,0,0,technical,low,No
9961,0.51,0.79,5,222,2,0,0,technical,low,No
9962,0.81,0.96,4,219,2,0,0,technical,low,No
9963,0.72,0.39,3,257,3,0,0,technical,low,No
9964,0.89,0.99,4,258,3,1,0,technical,medium,No
9965,0.61,0.74,5,185,2,1,0,technical,medium,No
9966,0.57,0.7,3,248,2,0,0,technical,medium,No
9967,0.74,0.82,5,154,2,0,0,technical,medium,No
9968,0.87,0.64,3,187,2,0,0,technical,medium,No
9969,0.58,0.62,3,182,3,0,0,technical,medium,No
9970,0.63,0.59,3,189,3,0,0,technical,medium,No
9971,0.89,0.85,4,195,4,0,0,support,medium,No
9972,0.49,0.74,2,154,3,0,0,support,medium,No
9973,0.59,0.59,4,244,3,0,0,support,medium,No
9974,0.71,0.99,3,228,2,0,0,support,medium,No
9975,0.58,0.62,3,218,3,0,0,support,medium,No
9976,0.84,0.61,5,202,3,0,0,support,high,No
9977,0.92,0.48,4,208,3,0,0,support,low,No
9978,0.91,0.59,3,266,2,0,0,support,medium,No
9979,0.92,0.78,4,177,2,0,0,support,medium,No
9980,0.95,0.65,3,183,3,0,0,support,medium,No
9981,0.53,0.62,4,201,3,0,0,support,medium,No
9982,0.89,0.89,5,179,2,0,0,technical,low,No
9983,0.81,0.84,3,198,2,0,0,technical,low,No
9984,0.78,0.67,5,209,3,0,0,technical,low,No
9985,0.66,0.48,3,203,4,1,0,management,low,No
9986,0.37,0.71,6,266,5,0,0,IT,low,No
9987,0.55,0.84,4,200,4,0,0,IT,low,No
9988,0.79,0.88,3,195,4,0,0,IT,low,No
9989,0.89,0.83,5,269,3,0,0,IT,low,No
9990,0.54,0.76,5,226,2,0,0,IT,low,No
9991,0.74,0.8,4,200,4,0,0,product_mng,low,No
9992,0.7,0.47,2,176,5,0,0,product_mng,low,No
9993,0.37,0.85,2,185,3,0,0,product_mng,low,No
9994,0.84,0.71,3,179,2,0,0,product_mng,low,No
9995,0.55,0.58,5,208,3,0,0,IT,low,No
9996,0.93,0.79,5,241,4,0,0,marketing,high,No
9997,0.97,0.55,4,166,3,1,0,accounting,high,No
9998,0.64,0.53,3,216,3,0,0,accounting,high,No
9999,0.62,0.64,4,185,2,0,0,IT,medium,No
10000,0.26,0.91,5,183,6,0,0,IT,medium,No
10001,0.93,0.49,4,255,2,0,0,management,high,No
10002,0.27,0.61,3,213,6,0,0,sales,low,No
10003,0.9,0.63,4,173,3,0,0,accounting,medium,No
10004,0.16,0.7,6,246,4,0,0,support,medium,No
10005,0.75,0.63,3,148,4,0,0,technical,medium,No
10006,0.72,0.74,2,238,3,0,0,management,medium,No
10007,0.68,0.51,3,185,3,0,0,marketing,medium,No
10008,0.13,0.77,4,201,5,0,0,marketing,medium,No
10009,0.96,0.92,3,150,2,0,0,marketing,medium,No
10010,0.71,0.72,4,137,3,0,0,sales,medium,No
10011,0.85,0.66,5,189,3,0,0,sales,medium,No
10012,0.87,0.91,3,229,3,1,0,sales,medium,No
10013,0.86,0.93,3,199,3,1,0,sales,medium,No
10014,0.49,0.85,3,250,2,0,0,sales,medium,No
10015,0.99,0.59,5,263,3,0,0,sales,high,No
10016,0.75,0.95,3,268,3,1,0,sales,low,No
10017,0.61,0.64,3,187,2,0,0,sales,medium,No
10018,0.89,0.84,6,196,4,0,0,sales,medium,No
10019,0.77,0.7,4,232,3,0,0,sales,medium,No
10020,0.7,0.79,3,226,4,0,0,sales,medium,No
10021,0.5,0.58,4,96,3,0,0,sales,low,No
10022,0.61,1,4,133,4,0,0,sales,low,No
10023,0.98,0.53,4,214,2,0,0,sales,low,No
10024,0.61,0.77,4,252,2,0,0,sales,low,No
10025,0.85,0.56,3,199,4,0,0,sales,low,No
10026,0.42,0.85,3,150,3,0,0,sales,low,No
10027,0.56,0.75,4,141,3,0,0,sales,low,No
10028,0.88,0.8,4,239,3,0,0,sales,low,No
10029,0.92,0.69,3,139,2,0,0,accounting,low,No
10030,0.85,0.77,3,146,4,0,0,accounting,low,No
10031,0.66,0.74,4,179,3,0,0,accounting,low,No
10032,0.82,0.93,3,160,3,0,0,hr,low,No
10033,0.14,0.58,6,205,3,0,0,hr,low,No
10034,0.6,0.98,5,213,3,0,0,hr,low,No
10035,0.92,0.65,4,260,2,0,0,hr,low,No
10036,0.51,0.72,3,242,3,0,0,technical,low,No
10037,0.85,0.46,3,123,5,1,0,technical,low,No
10038,0.43,0.84,2,285,5,0,0,technical,low,No
10039,0.98,0.56,3,103,5,0,0,technical,medium,No
10040,0.84,0.55,5,264,3,0,0,technical,medium,No
10041,0.7,0.52,3,227,2,0,0,technical,medium,No
10042,0.82,0.82,5,267,2,0,0,technical,medium,No
10043,0.94,0.67,3,142,3,0,0,technical,medium,No
10044,0.55,0.79,3,254,3,1,0,technical,medium,No
10045,0.98,0.5,3,251,3,0,0,technical,medium,No
10046,0.78,0.63,4,158,3,0,0,technical,medium,No
10047,0.99,0.77,5,160,3,0,0,support,medium,No
10048,0.74,0.58,4,215,3,1,0,support,medium,No
10049,0.5,0.74,4,237,2,1,0,support,medium,No
10050,0.25,0.8,5,237,6,0,0,support,medium,No
10051,0.49,0.55,4,268,4,0,0,support,high,No
10052,0.63,0.74,4,234,3,0,0,support,low,No
10053,0.68,0.73,3,250,2,0,0,support,medium,No
10054,0.62,0.54,4,212,4,0,0,support,medium,No
10055,0.89,0.52,4,189,3,0,0,support,medium,No
10056,0.31,0.37,2,104,3,1,0,support,medium,No
10057,0.89,0.61,3,211,2,0,0,support,low,No
10058,0.72,0.65,3,109,5,1,0,technical,low,No
10059,0.84,0.75,2,168,2,0,0,technical,low,No
10060,0.88,0.71,3,184,3,0,0,technical,low,No
10061,0.74,1,4,242,2,0,0,management,low,No
10062,0.96,0.95,6,215,4,0,0,IT,low,No
10063,0.82,0.89,5,182,3,0,0,IT,low,No
10064,0.7,0.64,5,260,3,0,0,IT,low,No
10065,0.61,0.84,4,265,2,0,0,IT,low,No
10066,0.65,0.83,5,182,2,1,0,IT,low,No
10067,0.77,0.64,3,191,3,1,0,product_mng,low,No
10068,0.81,0.77,5,167,4,0,0,product_mng,low,No
10069,0.87,0.66,3,270,2,0,0,product_mng,low,No
10070,0.96,0.73,4,273,2,0,0,product_mng,low,No
10071,0.48,0.7,3,251,3,0,0,IT,low,No
10072,0.78,0.96,3,217,3,0,0,marketing,high,No
10073,0.75,1,4,222,2,1,0,accounting,high,No
10074,0.23,0.87,5,258,4,1,0,accounting,high,No
10075,0.85,0.76,3,197,5,0,0,IT,medium,No
10076,0.67,0.56,3,193,2,1,0,IT,medium,No
10077,0.71,0.81,2,182,3,0,0,management,high,No
10078,0.72,0.7,3,163,3,1,0,sales,medium,No
10079,0.8,0.77,4,224,2,0,0,accounting,medium,No
10080,0.64,0.86,4,143,2,0,0,support,medium,No
10081,0.54,0.42,6,218,3,0,0,technical,medium,No
10082,0.73,0.67,3,208,4,0,0,management,medium,No
10083,0.73,1,2,229,3,0,0,marketing,medium,No
10084,0.55,0.62,5,184,4,0,0,marketing,medium,No
10085,0.63,0.41,3,180,5,1,0,marketing,medium,No
10086,0.15,0.8,5,121,5,0,0,sales,medium,No
10087,0.6,0.5,5,203,3,0,0,sales,medium,No
10088,0.38,0.51,3,151,2,0,0,sales,medium,No
10089,0.81,0.77,4,239,3,0,0,sales,medium,No
10090,0.75,0.53,3,166,3,0,0,sales,high,No
10091,0.52,0.92,3,268,3,0,0,sales,low,No
10092,0.51,1,5,196,4,0,0,sales,medium,No
10093,0.66,0.62,4,241,3,0,0,sales,medium,No
10094,0.8,0.87,5,251,3,0,0,sales,medium,No
10095,0.85,0.69,3,263,3,0,0,sales,medium,No
10096,0.77,0.73,3,224,2,1,0,sales,low,No
10097,0.29,0.4,4,138,4,0,0,sales,low,No
10098,0.15,0.67,6,167,6,0,0,sales,low,No
10099,0.73,0.83,5,266,5,0,0,sales,low,No
10100,0.55,0.74,2,116,3,0,0,sales,low,No
10101,0.2,0.69,2,160,4,0,0,sales,low,No
10102,0.56,0.68,3,144,3,1,0,sales,low,No
10103,0.55,0.54,3,190,3,0,0,sales,low,No
10104,0.9,0.49,6,175,4,0,0,sales,low,No
10105,0.73,0.55,3,206,4,0,0,accounting,low,No
10106,0.48,0.99,5,180,2,0,0,accounting,low,No
10107,0.64,0.74,4,157,4,0,0,accounting,low,No
10108,0.95,0.75,4,203,3,0,0,hr,low,No
10109,0.82,0.66,4,238,3,1,0,hr,low,No
10110,0.95,0.65,3,273,4,0,0,hr,low,No
10111,0.92,0.9,4,179,3,0,0,hr,low,No
